ConformationTimeStamp,ITQ_Value 7,ITQ_Value 11,ITQ_Value 35,ITQ_Value 63,ActiveBinding
adrb2_124200,NA,NA,NA,NA,NA
adrb2_124400,NA,NA,NA,NA,NA
adrb2_124600,NA,NA,NA,NA,NA
adrb2_124800,NA,NA,NA,NA,NA
adrb2_125000,NA,NA,NA,NA,NA
adrb2_125200,NA,NA,NA,NA,NA
adrb2_125400,NA,NA,NA,NA,NA
adrb2_125600,NA,NA,NA,NA,NA
adrb2_125800,NA,NA,NA,NA,NA
adrb2_126000,1,4,(36),(66),Y
adrb2_126200,0,2,(36),(78),Y
adrb2_126400,NA,NA,NA,NA,NA
adrb2_126600,NA,NA,NA,NA,NA
adrb2_126800,NA,NA,NA,NA,NA
adrb2_127000,NA,NA,NA,NA,NA
adrb2_127200,NA,NA,NA,NA,NA
adrb2_127400,NA,NA,NA,NA,NA
adrb2_127600,NA,NA,NA,NA,NA
adrb2_127800,NA,NA,NA,NA,NA
adrb2_128000,NA,NA,NA,NA,NA
adrb2_128200,NA,NA,NA,NA,NA
adrb2_128400,NA,NA,NA,NA,NA
adrb2_128600,NA,NA,NA,NA,NA
adrb2_128800,NA,NA,NA,NA,NA
adrb2_129000,NA,NA,NA,NA,NA
adrb2_129200,NA,NA,NA,NA,NA
adrb2_129400,NA,NA,NA,NA,NA
adrb2_129600,NA,NA,NA,NA,NA
adrb2_129800,NA,NA,NA,NA,NA
adrb2_130000,NA,NA,NA,NA,NA
adrb2_130200,NA,NA,NA,NA,NA
adrb2_130400,NA,NA,NA,NA,NA
adrb2_130600,NA,NA,NA,NA,NA
adrb2_130800,NA,NA,NA,NA,NA
adrb2_131000,NA,NA,NA,NA,NA
adrb2_131200,NA,NA,NA,NA,NA
adrb2_131400,NA,NA,NA,NA,NA
adrb2_131600,1,3,32,(81),Y
adrb2_131800,NA,NA,NA,NA,NA
adrb2_132000,NA,NA,NA,NA,NA
adrb2_132200,NA,NA,NA,NA,NA
adrb2_132400,NA,NA,NA,NA,NA
adrb2_132600,NA,NA,NA,NA,NA
adrb2_132800,NA,NA,NA,NA,NA
adrb2_133000,NA,NA,NA,NA,NA
adrb2_133200,NA,NA,NA,NA,NA
adrb2_133400,NA,NA,NA,NA,NA
adrb2_133600,NA,NA,NA,NA,NA
adrb2_133800,NA,NA,NA,NA,NA
adrb2_134000,NA,NA,NA,NA,NA
adrb2_134200,NA,NA,NA,NA,NA
adrb2_134400,NA,NA,NA,NA,NA
adrb2_134600,NA,NA,NA,NA,NA
adrb2_134800,NA,NA,NA,NA,NA
adrb2_135000,NA,NA,NA,NA,NA
adrb2_135400,1,2,31,(65),Y
adrb2_135600,NA,NA,NA,NA,NA
adrb2_135800,NA,NA,NA,NA,NA
adrb2_136200,6,(12),(40),(66),Y
adrb2_136400,NA,NA,NA,NA,NA
adrb2_136600,NA,NA,NA,NA,NA
adrb2_136800,NA,NA,NA,NA,NA
adrb2_137000,NA,NA,NA,NA,NA
adrb2_137200,6,(12),(39),(70),Y
adrb2_137400,NA,NA,NA,NA,NA
adrb2_137600,NA,NA,NA,NA,NA
adrb2_137800,NA,NA,NA,NA,NA
adrb2_138000,NA,NA,NA,NA,NA
adrb2_138200,NA,NA,NA,NA,NA
adrb2_138400,NA,NA,NA,NA,NA
adrb2_138600,NA,NA,NA,NA,NA
adrb2_138800,NA,NA,NA,NA,NA
adrb2_139000,NA,NA,NA,NA,NA
adrb2_139400,NA,NA,NA,NA,NA
adrb2_139600,NA,NA,NA,NA,NA
adrb2_139800,NA,NA,NA,NA,NA
adrb2_140000,NA,NA,NA,NA,NA
adrb2_140200,NA,NA,NA,NA,NA
adrb2_140400,NA,NA,NA,NA,NA
adrb2_140600,NA,NA,NA,NA,NA
adrb2_140800,NA,NA,NA,NA,NA
adrb2_141000,NA,NA,NA,NA,NA
adrb2_141200,NA,NA,NA,NA,NA
adrb2_141400,NA,NA,NA,NA,NA
adrb2_141600,NA,NA,NA,NA,NA
adrb2_141800,NA,NA,NA,NA,NA
adrb2_142000,NA,NA,NA,NA,NA
adrb2_142200,NA,NA,NA,NA,NA
adrb2_142400,NA,NA,NA,NA,NA
adrb2_142600,NA,NA,NA,NA,NA
adrb2_142800,NA,NA,NA,NA,NA
adrb2_143000,NA,NA,NA,NA,NA
adrb2_143200,NA,NA,NA,NA,NA
adrb2_143400,NA,NA,NA,NA,NA
adrb2_143600,NA,NA,NA,NA,NA
adrb2_143800,NA,NA,NA,NA,NA
adrb2_144000,NA,NA,NA,NA,NA
adrb2_144200,NA,NA,NA,NA,NA
adrb2_144400,NA,NA,NA,NA,NA
adrb2_144600,NA,NA,NA,NA,NA
adrb2_144800,NA,NA,NA,NA,NA
adrb2_145000,NA,NA,NA,NA,NA
adrb2_145200,NA,NA,NA,NA,NA
adrb2_145400,NA,NA,NA,NA,NA
adrb2_145600,NA,NA,NA,NA,NA
adrb2_145800,NA,NA,NA,NA,NA
adrb2_146000,NA,NA,NA,NA,NA
adrb2_146200,NA,NA,NA,NA,NA
adrb2_146400,NA,NA,NA,NA,NA
adrb2_146600,NA,NA,NA,NA,NA
adrb2_146800,NA,NA,NA,NA,NA
adrb2_147000,NA,NA,NA,NA,NA
adrb2_147200,NA,NA,NA,NA,NA
adrb2_147400,NA,NA,NA,NA,NA
adrb2_147600,NA,NA,NA,NA,NA
adrb2_147800,NA,NA,NA,NA,NA
adrb2_148000,NA,NA,NA,NA,NA
adrb2_148200,NA,NA,NA,NA,NA
adrb2_148400,NA,NA,NA,NA,NA
adrb2_148600,NA,NA,NA,NA,NA
adrb2_148800,NA,NA,NA,NA,NA
adrb2_149000,NA,NA,NA,NA,NA
adrb2_149200,NA,NA,NA,NA,NA
adrb2_149400,NA,NA,NA,NA,NA
adrb2_149600,NA,NA,NA,NA,NA
adrb2_149800,NA,NA,NA,NA,NA
adrb2_150000,NA,NA,NA,NA,NA
adrb2_150200,NA,NA,NA,NA,NA
adrb2_150400,NA,NA,NA,NA,NA
adrb2_150600,NA,NA,NA,NA,NA
adrb2_150800,NA,NA,NA,NA,NA
adrb2_151000,NA,NA,NA,NA,NA
adrb2_151200,NA,NA,NA,NA,NA
adrb2_151400,NA,NA,NA,NA,NA
adrb2_151600,NA,NA,NA,NA,NA
adrb2_151800,NA,NA,NA,NA,NA
adrb2_152000,NA,NA,NA,NA,NA
adrb2_152200,NA,NA,NA,NA,NA
adrb2_152400,NA,NA,NA,NA,NA
adrb2_152600,NA,NA,NA,NA,NA
adrb2_152800,NA,NA,NA,NA,NA
adrb2_153200,NA,NA,NA,NA,NA
adrb2_153400,NA,NA,NA,NA,NA
adrb2_153600,NA,NA,NA,NA,NA
adrb2_153800,NA,NA,NA,NA,NA
adrb2_154000,NA,NA,NA,NA,NA
adrb2_154200,NA,NA,NA,NA,NA
adrb2_154400,NA,NA,NA,NA,NA
adrb2_154600,NA,NA,NA,NA,NA
adrb2_154800,NA,NA,NA,NA,NA
adrb2_155000,NA,NA,NA,NA,NA
adrb2_155200,1,1,34,(75),Y
adrb2_155400,NA,NA,NA,NA,NA
adrb2_155600,NA,NA,NA,NA,NA
adrb2_155800,2,4,(39),(69),Y
adrb2_156000,NA,NA,NA,NA,NA
adrb2_156200,NA,NA,NA,NA,NA
adrb2_156400,NA,NA,NA,NA,NA
adrb2_156600,NA,NA,NA,NA,NA
adrb2_156800,NA,NA,NA,NA,NA
adrb2_157000,NA,NA,NA,NA,NA
adrb2_157200,NA,NA,NA,NA,NA
adrb2_157400,1,4,25,(64),Y
adrb2_157600,NA,NA,NA,NA,NA
adrb2_158000,NA,NA,NA,NA,NA
adrb2_158200,NA,NA,NA,NA,NA
adrb2_158400,NA,NA,NA,NA,NA
adrb2_158600,NA,NA,NA,NA,NA
adrb2_158800,NA,NA,NA,NA,NA
adrb2_159000,NA,NA,NA,NA,NA
adrb2_159200,NA,NA,NA,NA,NA
adrb2_159400,NA,NA,NA,NA,NA
adrb2_159600,NA,NA,NA,NA,NA
adrb2_159800,NA,NA,NA,NA,NA
adrb2_160000,NA,NA,NA,NA,NA
adrb2_160200,NA,NA,NA,NA,NA
adrb2_160400,NA,NA,NA,NA,NA
adrb2_160600,NA,NA,NA,NA,NA
adrb2_160800,NA,NA,NA,NA,NA
adrb2_161000,NA,NA,NA,NA,NA
adrb2_161400,NA,NA,NA,NA,NA
adrb2_161800,NA,NA,NA,NA,NA
adrb2_162000,NA,NA,NA,NA,NA
adrb2_162200,NA,NA,NA,NA,NA
adrb2_162400,NA,NA,NA,NA,NA
adrb2_162600,2,4,(39),(75),Y
adrb2_162800,NA,NA,NA,NA,NA
adrb2_163200,NA,NA,NA,NA,NA
adrb2_163400,NA,NA,NA,NA,NA
adrb2_163600,NA,NA,NA,NA,NA
adrb2_163800,NA,NA,NA,NA,NA
adrb2_164000,NA,NA,NA,NA,NA
adrb2_164200,NA,NA,NA,NA,NA
adrb2_164400,NA,NA,NA,NA,NA
adrb2_164600,NA,NA,NA,NA,NA
adrb2_164800,NA,NA,NA,NA,NA
adrb2_165000,NA,NA,NA,NA,NA
adrb2_165200,NA,NA,NA,NA,NA
adrb2_165400,NA,NA,NA,NA,NA
adrb2_165600,NA,NA,NA,NA,NA
adrb2_165800,NA,NA,NA,NA,NA
adrb2_166000,NA,NA,NA,NA,NA
adrb2_166200,NA,NA,NA,NA,NA
adrb2_166400,NA,NA,NA,NA,NA
adrb2_166600,NA,NA,NA,NA,NA
adrb2_166800,NA,NA,NA,NA,NA
adrb2_167000,NA,NA,NA,NA,NA
adrb2_167200,NA,NA,NA,NA,NA
adrb2_167400,NA,NA,NA,NA,NA
adrb2_167600,NA,NA,NA,NA,NA
adrb2_167800,NA,NA,NA,NA,NA
adrb2_168000,NA,NA,NA,NA,NA
adrb2_168400,NA,NA,NA,NA,NA
adrb2_168600,NA,NA,NA,NA,NA
adrb2_168800,NA,NA,NA,NA,NA
adrb2_169000,NA,NA,NA,NA,NA
adrb2_169200,NA,NA,NA,NA,NA
adrb2_169400,NA,NA,NA,NA,NA
adrb2_169800,NA,NA,NA,NA,NA
adrb2_170000,NA,NA,NA,NA,NA
adrb2_170200,NA,NA,NA,NA,NA
adrb2_170400,NA,NA,NA,NA,NA
adrb2_170800,NA,NA,NA,NA,NA
adrb2_171000,1,1,28,(70),Y
adrb2_171200,NA,NA,NA,NA,NA
adrb2_171400,NA,NA,NA,NA,NA
adrb2_171600,NA,NA,NA,NA,NA
adrb2_171800,NA,NA,NA,NA,NA
adrb2_172000,NA,NA,NA,NA,NA
adrb2_172200,NA,NA,NA,NA,NA
adrb2_172400,NA,NA,NA,NA,NA
adrb2_172600,NA,NA,NA,NA,NA
adrb2_172800,NA,NA,NA,NA,NA
adrb2_173200,NA,NA,NA,NA,NA
adrb2_173400,NA,NA,NA,NA,NA
adrb2_173600,NA,NA,NA,NA,NA
adrb2_173800,NA,NA,NA,NA,NA
adrb2_174000,NA,NA,NA,NA,NA
adrb2_174200,NA,NA,NA,NA,NA
adrb2_174400,NA,NA,NA,NA,NA
adrb2_174800,NA,NA,NA,NA,NA
adrb2_175000,NA,NA,NA,NA,NA
adrb2_175200,NA,NA,NA,NA,NA
adrb2_175400,NA,NA,NA,NA,NA
adrb2_175600,NA,NA,NA,NA,NA
adrb2_175800,NA,NA,NA,NA,NA
adrb2_176000,NA,NA,NA,NA,NA
adrb2_176200,NA,NA,NA,NA,NA
adrb2_176400,NA,NA,NA,NA,NA
adrb2_176600,NA,NA,NA,NA,NA
adrb2_176800,NA,NA,NA,NA,NA
adrb2_177000,NA,NA,NA,NA,NA
adrb2_177200,NA,NA,NA,NA,NA
adrb2_177400,NA,NA,NA,NA,NA
adrb2_177600,NA,NA,NA,NA,NA
adrb2_177800,NA,NA,NA,NA,NA
adrb2_178000,NA,NA,NA,NA,NA
adrb2_178200,NA,NA,NA,NA,NA
adrb2_178400,NA,NA,NA,NA,NA
adrb2_178600,NA,NA,NA,NA,NA
adrb2_178800,NA,NA,NA,NA,NA
adrb2_179000,NA,NA,NA,NA,NA
adrb2_179200,NA,NA,NA,NA,NA
adrb2_179400,NA,NA,NA,NA,NA
adrb2_179600,NA,NA,NA,NA,NA
adrb2_179800,NA,NA,NA,NA,NA
adrb2_180000,NA,NA,NA,NA,NA
adrb2_180200,NA,NA,NA,NA,NA
adrb2_180400,NA,NA,NA,NA,NA
adrb2_180600,NA,NA,NA,NA,NA
adrb2_180800,NA,NA,NA,NA,NA
adrb2_181000,NA,NA,NA,NA,NA
adrb2_181200,NA,NA,NA,NA,NA
adrb2_181400,NA,NA,NA,NA,NA
adrb2_181600,NA,NA,NA,NA,NA
adrb2_181800,NA,NA,NA,NA,NA
adrb2_182000,NA,NA,NA,NA,NA
adrb2_182200,NA,NA,NA,NA,NA
adrb2_182400,1,1,32,(63),Y
adrb2_182600,NA,NA,NA,NA,NA
adrb2_182800,NA,NA,NA,NA,NA
adrb2_183000,NA,NA,NA,NA,NA
adrb2_183400,NA,NA,NA,NA,NA
adrb2_183600,NA,NA,NA,NA,NA
adrb2_183800,NA,NA,NA,NA,NA
adrb2_184000,NA,NA,NA,NA,NA
adrb2_184200,NA,NA,NA,NA,NA
adrb2_184400,NA,NA,NA,NA,NA
adrb2_184600,NA,NA,NA,NA,NA
adrb2_184800,NA,NA,NA,NA,NA
adrb2_185000,NA,NA,NA,NA,NA
adrb2_185200,NA,NA,NA,NA,NA
adrb2_185400,NA,NA,NA,NA,NA
adrb2_185600,NA,NA,NA,NA,NA
adrb2_185800,NA,NA,NA,NA,NA
adrb2_186000,NA,NA,NA,NA,NA
adrb2_186200,NA,NA,NA,NA,NA
adrb2_186400,NA,NA,NA,NA,NA
adrb2_186600,NA,NA,NA,NA,NA
adrb2_186800,NA,NA,NA,NA,NA
adrb2_187000,NA,NA,NA,NA,NA
adrb2_187200,NA,NA,NA,NA,NA
adrb2_187400,NA,NA,NA,NA,NA
adrb2_187600,NA,NA,NA,NA,NA
adrb2_187800,NA,NA,NA,NA,NA
adrb2_188000,NA,NA,NA,NA,NA
adrb2_188200,NA,NA,NA,NA,NA
adrb2_188400,NA,NA,NA,NA,NA
adrb2_188600,NA,NA,NA,NA,NA
adrb2_188800,NA,NA,NA,NA,NA
adrb2_189000,NA,NA,NA,NA,NA
adrb2_189200,NA,NA,NA,NA,NA
adrb2_189400,NA,NA,NA,NA,NA
adrb2_189600,3,7,(35),(67),Y
adrb2_189800,5,8,32,(67),Y
adrb2_190000,NA,NA,NA,NA,NA
adrb2_190200,NA,NA,NA,NA,NA
adrb2_190400,NA,NA,NA,NA,NA
adrb2_190600,NA,NA,NA,NA,NA
adrb2_190800,NA,NA,NA,NA,NA
adrb2_191000,NA,NA,NA,NA,NA
adrb2_191200,NA,NA,NA,NA,NA
adrb2_191400,NA,NA,NA,NA,NA
adrb2_191600,NA,NA,NA,NA,NA
adrb2_191800,NA,NA,NA,NA,NA
adrb2_192000,NA,NA,NA,NA,NA
adrb2_192200,NA,NA,NA,NA,NA
adrb2_192400,NA,NA,NA,NA,NA
adrb2_192600,NA,NA,NA,NA,NA
adrb2_192800,NA,NA,NA,NA,NA
adrb2_193000,NA,NA,NA,NA,NA
adrb2_193200,NA,NA,NA,NA,NA
adrb2_193400,NA,NA,NA,NA,NA
adrb2_193600,NA,NA,NA,NA,NA
adrb2_193800,NA,NA,NA,NA,NA
adrb2_194000,NA,NA,NA,NA,NA
adrb2_194200,NA,NA,NA,NA,NA
adrb2_194400,NA,NA,NA,NA,NA
adrb2_194600,NA,NA,NA,NA,NA
adrb2_194800,NA,NA,NA,NA,NA
adrb2_195000,NA,NA,NA,NA,NA
adrb2_195200,NA,NA,NA,NA,NA
adrb2_195400,NA,NA,NA,NA,NA
adrb2_195600,NA,NA,NA,NA,NA
adrb2_195800,NA,NA,NA,NA,NA
adrb2_196000,NA,NA,NA,NA,NA
adrb2_196200,NA,NA,NA,NA,NA
adrb2_196400,NA,NA,NA,NA,NA
adrb2_196600,NA,NA,NA,NA,NA
adrb2_196800,NA,NA,NA,NA,NA
adrb2_197000,NA,NA,NA,NA,NA
adrb2_197200,NA,NA,NA,NA,NA
adrb2_197400,NA,NA,NA,NA,NA
adrb2_197600,NA,NA,NA,NA,NA
adrb2_197800,NA,NA,NA,NA,NA
adrb2_198000,NA,NA,NA,NA,NA
adrb2_198200,NA,NA,NA,NA,NA
adrb2_198400,NA,NA,NA,NA,NA
adrb2_198600,NA,NA,NA,NA,NA
adrb2_198800,NA,NA,NA,NA,NA
adrb2_199000,NA,NA,NA,NA,NA
adrb2_199200,NA,NA,NA,NA,NA
adrb2_199400,NA,NA,NA,NA,NA
adrb2_199600,NA,NA,NA,NA,NA
adrb2_199800,0,5,(36),(63),Y
adrb2_200000,NA,NA,NA,NA,NA
adrb2_200200,NA,NA,NA,NA,NA
adrb2_200400,NA,NA,NA,NA,NA
adrb2_200600,NA,NA,NA,NA,NA
adrb2_200800,NA,NA,NA,NA,NA
adrb2_201000,NA,NA,NA,NA,NA
adrb2_201200,NA,NA,NA,NA,NA
adrb2_201400,NA,NA,NA,NA,NA
adrb2_201600,NA,NA,NA,NA,NA
adrb2_201800,NA,NA,NA,NA,NA
adrb2_202000,NA,NA,NA,NA,NA
adrb2_202200,NA,NA,NA,NA,NA
adrb2_202400,NA,NA,NA,NA,NA
adrb2_202600,NA,NA,NA,NA,NA
adrb2_202800,NA,NA,NA,NA,NA
adrb2_203000,NA,NA,NA,NA,NA
adrb2_203200,NA,NA,NA,NA,NA
adrb2_203400,NA,NA,NA,NA,NA
adrb2_203600,NA,NA,NA,NA,NA
adrb2_203800,NA,NA,NA,NA,NA
adrb2_204000,NA,NA,NA,NA,NA
adrb2_204200,NA,NA,NA,NA,NA
adrb2_204400,NA,NA,NA,NA,NA
adrb2_204600,NA,NA,NA,NA,NA
adrb2_204800,NA,NA,NA,NA,NA
adrb2_205000,NA,NA,NA,NA,NA
adrb2_205200,NA,NA,NA,NA,NA
adrb2_205400,NA,NA,NA,NA,NA
adrb2_205600,NA,NA,NA,NA,NA
adrb2_205800,NA,NA,NA,NA,NA
adrb2_206000,NA,NA,NA,NA,NA
adrb2_206200,NA,NA,NA,NA,NA
adrb2_206400,NA,NA,NA,NA,NA
adrb2_206600,NA,NA,NA,NA,NA
adrb2_206800,(7),10,29,(63),Y
adrb2_207000,1,2,23,(63),Y
adrb2_207200,NA,NA,NA,NA,NA
adrb2_207400,NA,NA,NA,NA,NA
adrb2_207600,NA,NA,NA,NA,NA
adrb2_207800,NA,NA,NA,NA,NA
adrb2_208000,NA,NA,NA,NA,NA
adrb2_208200,NA,NA,NA,NA,NA
adrb2_208400,NA,NA,NA,NA,NA
adrb2_208600,NA,NA,NA,NA,NA
adrb2_208800,NA,NA,NA,NA,NA
adrb2_209000,NA,NA,NA,NA,NA
adrb2_209200,NA,NA,NA,NA,NA
adrb2_209400,NA,NA,NA,NA,NA
adrb2_209600,NA,NA,NA,NA,NA
adrb2_209800,0,0,20,(77),Y
adrb2_210000,NA,NA,NA,NA,NA
adrb2_210200,NA,NA,NA,NA,NA
adrb2_210400,NA,NA,NA,NA,NA
adrb2_210600,NA,NA,NA,NA,NA
adrb2_210800,NA,NA,NA,NA,NA
adrb2_211000,NA,NA,NA,NA,NA
adrb2_211200,NA,NA,NA,NA,NA
adrb2_211400,NA,NA,NA,NA,NA
adrb2_211600,NA,NA,NA,NA,NA
adrb2_211800,NA,NA,NA,NA,NA
adrb2_212000,NA,NA,NA,NA,NA
adrb2_212200,NA,NA,NA,NA,NA
adrb2_212400,NA,NA,NA,NA,NA
adrb2_212600,NA,NA,NA,NA,NA
adrb2_212800,NA,NA,NA,NA,NA
adrb2_213000,NA,NA,NA,NA,NA
adrb2_213200,NA,NA,NA,NA,NA
adrb2_213400,NA,NA,NA,NA,NA
adrb2_213600,NA,NA,NA,NA,NA
adrb2_213800,NA,NA,NA,NA,NA
adrb2_214000,NA,NA,NA,NA,NA
adrb2_214200,NA,NA,NA,NA,NA
adrb2_214400,NA,NA,NA,NA,NA
adrb2_214600,NA,NA,NA,NA,NA
adrb2_214800,NA,NA,NA,NA,NA
adrb2_215000,NA,NA,NA,NA,NA
adrb2_215200,NA,NA,NA,NA,NA
adrb2_215400,NA,NA,NA,NA,NA
adrb2_215600,NA,NA,NA,NA,NA
adrb2_215800,NA,NA,NA,NA,NA
adrb2_216000,NA,NA,NA,NA,NA
adrb2_216200,NA,NA,NA,NA,NA
adrb2_216400,NA,NA,NA,NA,NA
adrb2_216600,NA,NA,NA,NA,NA
adrb2_216800,NA,NA,NA,NA,NA
adrb2_217000,NA,NA,NA,NA,NA
adrb2_217200,NA,NA,NA,NA,NA
adrb2_217400,NA,NA,NA,NA,NA
adrb2_217600,NA,NA,NA,NA,NA
adrb2_217800,NA,NA,NA,NA,NA
adrb2_218000,NA,NA,NA,NA,NA
adrb2_218200,NA,NA,NA,NA,NA
adrb2_218400,NA,NA,NA,NA,NA
adrb2_218600,NA,NA,NA,NA,NA
adrb2_218800,NA,NA,NA,NA,NA
adrb2_219000,NA,NA,NA,NA,NA
adrb2_219200,NA,NA,NA,NA,NA
adrb2_219400,NA,NA,NA,NA,NA
adrb2_219600,NA,NA,NA,NA,NA
adrb2_219800,NA,NA,NA,NA,NA
adrb2_220000,NA,NA,NA,NA,NA
adrb2_220200,NA,NA,NA,NA,NA
adrb2_220400,NA,NA,NA,NA,NA
adrb2_220600,NA,NA,NA,NA,NA
adrb2_220800,NA,NA,NA,NA,NA
adrb2_221000,NA,NA,NA,NA,NA
adrb2_221200,NA,NA,NA,NA,NA
adrb2_221400,NA,NA,NA,NA,NA
adrb2_221600,NA,NA,NA,NA,NA
adrb2_221800,NA,NA,NA,NA,NA
adrb2_222000,NA,NA,NA,NA,NA
adrb2_222200,NA,NA,NA,NA,NA
adrb2_222400,NA,NA,NA,NA,NA
adrb2_222600,NA,NA,NA,NA,NA
adrb2_222800,NA,NA,NA,NA,NA
adrb2_223000,NA,NA,NA,NA,NA
adrb2_223200,NA,NA,NA,NA,NA
adrb2_223400,NA,NA,NA,NA,NA
adrb2_223600,NA,NA,NA,NA,NA
adrb2_223800,NA,NA,NA,NA,NA
adrb2_224000,NA,NA,NA,NA,NA
adrb2_224200,NA,NA,NA,NA,NA
adrb2_224400,2,4,34,(67),Y
adrb2_224600,NA,NA,NA,NA,NA
adrb2_224800,2,2,(35),(71),Y
adrb2_225000,NA,NA,NA,NA,NA
adrb2_225200,NA,NA,NA,NA,NA
adrb2_225800,NA,NA,NA,NA,NA
adrb2_226200,NA,NA,NA,NA,NA
adrb2_226800,NA,NA,NA,NA,NA
adrb2_227000,NA,NA,NA,NA,NA
adrb2_227400,NA,NA,NA,NA,NA
adrb2_228000,NA,NA,NA,NA,NA
adrb2_228200,NA,NA,NA,NA,NA
adrb2_228400,NA,NA,NA,NA,NA
adrb2_228800,(11),(16),(54),(72),Y
adrb2_229000,(7),(13),33,52,Y
adrb2_229200,NA,NA,NA,NA,NA
adrb2_229400,NA,NA,NA,NA,NA
adrb2_229800,NA,NA,NA,NA,NA
adrb2_230200,NA,NA,NA,NA,NA
adrb2_230600,4,7,(35),60,Y
adrb2_230800,NA,NA,NA,NA,NA
adrb2_231400,NA,NA,NA,NA,NA
adrb2_233000,NA,NA,NA,NA,NA
adrb2_233200,(9),(13),(43),61,Y
adrb2_233800,6,(12),(40),62,Y
adrb2_234600,NA,NA,NA,NA,NA
adrb2_235600,NA,NA,NA,NA,NA
adrb2_236800,NA,NA,NA,NA,NA
adrb2_239000,6,(12),30,60,Y
adrb2_239200,NA,NA,NA,NA,NA
adrb2_239600,NA,NA,NA,NA,NA
adrb2_240200,NA,NA,NA,NA,NA
adrb2_240800,(9),(14),31,(63),Y
adrb2_241600,NA,NA,NA,NA,NA
adrb2_242600,NA,NA,NA,NA,NA
adrb2_244600,NA,NA,NA,NA,NA
adrb2_245800,NA,NA,NA,NA,NA
adrb2_246600,NA,NA,NA,NA,NA
adrb2_246800,NA,NA,NA,NA,NA
adrb2_247600,NA,NA,NA,NA,NA
adrb2_247800,NA,NA,NA,NA,NA
adrb2_248200,NA,NA,NA,NA,NA
adrb2_248400,NA,NA,NA,NA,NA
adrb2_248600,NA,NA,NA,NA,NA
adrb2_248800,NA,NA,NA,NA,NA
adrb2_252800,NA,NA,NA,NA,NA
adrb2_261200,NA,NA,NA,NA,NA
adrb2_261400,NA,NA,NA,NA,NA
adrb2_263800,NA,NA,NA,NA,NA
adrb2_271200,1,5,(39),(73),Y
adrb2_272400,NA,NA,NA,NA,NA
adrb2_276400,NA,NA,NA,NA,NA
adrb2_277000,NA,NA,NA,NA,NA
adrb2_279600,NA,NA,NA,NA,NA
adrb2_280800,NA,NA,NA,NA,NA
adrb2_281200,NA,NA,NA,NA,NA
adrb2_281600,NA,NA,NA,NA,NA
adrb2_282200,NA,NA,NA,NA,NA
adrb2_283000,NA,NA,NA,NA,NA
adrb2_284400,NA,NA,NA,NA,NA
adrb2_284600,NA,NA,NA,NA,NA
adrb2_285200,NA,NA,NA,NA,NA
adrb2_285600,NA,NA,NA,NA,NA
adrb2_286200,NA,NA,NA,NA,NA
adrb2_286400,NA,NA,NA,NA,NA
adrb2_286600,NA,NA,NA,NA,NA
adrb2_286800,NA,NA,NA,NA,NA
adrb2_287000,NA,NA,NA,NA,NA
adrb2_287200,NA,NA,NA,NA,NA
adrb2_287600,NA,NA,NA,NA,NA
adrb2_287800,NA,NA,NA,NA,NA
adrb2_288400,NA,NA,NA,NA,NA
adrb2_288600,NA,NA,NA,NA,NA
adrb2_288800,NA,NA,NA,NA,NA
adrb2_289000,NA,NA,NA,NA,NA
adrb2_289200,NA,NA,NA,NA,NA
adrb2_289400,NA,NA,NA,NA,NA
adrb2_289600,NA,NA,NA,NA,NA
adrb2_290000,NA,NA,NA,NA,NA
adrb2_290600,2,5,(35),(69),Y
adrb2_290800,1,2,(35),(63),Y
adrb2_291200,NA,NA,NA,NA,NA
adrb2_291400,NA,NA,NA,NA,NA
adrb2_291600,NA,NA,NA,NA,NA
adrb2_291800,NA,NA,NA,NA,NA
adrb2_292000,NA,NA,NA,NA,NA
adrb2_292200,NA,NA,NA,NA,NA
adrb2_292400,NA,NA,NA,NA,NA
adrb2_292600,NA,NA,NA,NA,NA
adrb2_292800,NA,NA,NA,NA,NA
adrb2_293000,NA,NA,NA,NA,NA
adrb2_293400,NA,NA,NA,NA,NA
adrb2_293600,NA,NA,NA,NA,NA
adrb2_294200,NA,NA,NA,NA,NA
adrb2_294400,NA,NA,NA,NA,NA
adrb2_294800,NA,NA,NA,NA,NA
adrb2_295000,NA,NA,NA,NA,NA
adrb2_295200,NA,NA,NA,NA,NA
adrb2_295600,NA,NA,NA,NA,NA
adrb2_295800,NA,NA,NA,NA,NA
adrb2_296000,NA,NA,NA,NA,NA
adrb2_296200,1,2,32,(66),Y
adrb2_296400,NA,NA,NA,NA,NA
adrb2_296600,NA,NA,NA,NA,NA
adrb2_296800,NA,NA,NA,NA,NA
adrb2_297200,NA,NA,NA,NA,NA
adrb2_297400,NA,NA,NA,NA,NA
adrb2_297600,NA,NA,NA,NA,NA
adrb2_297800,NA,NA,NA,NA,NA
adrb2_298000,NA,NA,NA,NA,NA
adrb2_298200,NA,NA,NA,NA,NA
adrb2_298400,NA,NA,NA,NA,NA
adrb2_298600,NA,NA,NA,NA,NA
adrb2_298800,NA,NA,NA,NA,NA
adrb2_299000,NA,NA,NA,NA,NA
adrb2_299200,5,(12),(51),(81),Y
adrb2_299400,NA,NA,NA,NA,NA
adrb2_299600,NA,NA,NA,NA,NA
adrb2_299800,NA,NA,NA,NA,NA
adrb2_300000,NA,NA,NA,NA,NA
adrb2_300200,NA,NA,NA,NA,NA
adrb2_300400,NA,NA,NA,NA,NA
